Volatility,3,Framework,2.9.0
PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
4,0,System,0x84233ad8,77,634,N/A,False,2017-12-08,22:39:29.000000,UTC,N/A,-,-,-
*,256,4,smss.exe,0x86428708,2,29,N/A,False,2017-12-08,22:39:29.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\smss.exe,\SystemRoot\System32\smss.exe,\SystemRoot\System32\smss.exe
332,324,csrss.exe,0x85abc030,9,582,0,False,2017-12-08,22:39:29.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\csrss.exe,%SystemRoot%\system32\csrss.exe,ObjectDirectory=\Windows,"SharedSection=1024,12288,512",Windows=On,SubSystemType=Windows,"ServerDll=basesrv,1","ServerDll=winsrv:UserServerDllInitialization,3","ServerDll=winsrv:ConServerDllInitialization,2","ServerDll=sxssrv,4",ProfileControl=Off,MaxRequestThreads=16,C:\Windows\system32\csrss.exe
380,324,wininit.exe,0x85afe030,3,76,0,False,2017-12-08,22:39:29.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\wininit.exe,wininit.exe,C:\Windows\system32\wininit.exe
*,472,380,services.exe,0x85bcdc30,11,243,0,False,2017-12-08,22:39:29.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\services.exe,C:\Windows\system32\services.exe,C:\Windows\system32\services.exe
**,1536,472,taskhost.exe,0x85dd9d28,23,271,1,False,2017-12-08,22:39:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\taskhost.exe,"""taskhost.exe""",C:\Windows\system32\taskhost.exe
**,660,472,VBoxService.ex,0x85b6b700,12,116,0,False,2017-12-08,22:39:30.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\VBoxService.exe,C:\Windows\System32\VBoxService.exe,C:\Windows\System32\VBoxService.exe
**,2708,472,svchost.exe,0x85074030,5,91,0,False,2017-12-08,22:39:42.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,NetworkServiceNetworkRestricted,C:\Windows\system32\svchost.exe
**,1700,472,BBSvc.EXE,0x85e1b4d8,6,80,0,False,2017-12-08,22:39:32.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Microsoft\BingBar\7.3.117.0\BBSvc.EXE,"""c:\program","files\microsoft\bingbar\7.3.117.0\bbsvc.exe""",C:\Program,Files\Microsoft\BingBar\7.3.117.0\BBSvc.exe
**,936,472,svchost.exe,0x85cfd310,15,317,0,False,2017-12-08,22:39:31.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,-k,LocalSystemNetworkRestricted,C:\Windows\System32\svchost.exe
***,1396,936,dwm.exe,0x85d95860,4,86,1,False,2017-12-08,22:39:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\dwm.exe,"""C:\Windows\system32\Dwm.exe""",C:\Windows\system32\Dwm.exe
**,3112,472,wmpnetwk.exe,0x8607ec58,10,207,0,False,2017-12-08,22:39:43.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Windows,Media,Player\wmpnetwk.exe,"""C:\Program",Files\Windows,Media,"Player\wmpnetwk.exe""",C:\Program,Files\Windows,Media,Player\wmpnetwk.exe
**,1456,472,spoolsv.exe,0x85db3310,14,270,0,False,2017-12-08,22:39:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe
**,1208,472,svchost.exe,0x85cda740,21,491,0,False,2017-12-08,22:39:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,NetworkService,C:\Windows\system32\svchost.exe
**,1728,472,OfficeClickToR,0x85e31d28,20,488,0,False,2017-12-08,22:39:33.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Common,Files\microsoft,shared\ClickToRun\OfficeClickToRun.exe,"""C:\Program",Files\Common,Files\Microsoft,"Shared\ClickToRun\OfficeClickToRun.exe""",/service,C:\Program,Files\Common,Files\Microsoft,Shared\ClickToRun\OfficeClickToRun.exe
**,712,472,svchost.exe,0x85c77598,9,365,0,False,2017-12-08,22:39:30.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,RPCSS,C:\Windows\system32\svchost.exe
**,1992,472,DictUpdater.ex,0x857f2560,5,91,0,False,2017-12-08,22:39:33.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Microsoft,Bing,Dictionary\DictUpdater.exe,"""C:\Program",Files\Microsoft,Bing,"Dictionary\DictUpdater.exe""",C:\Program,Files\Microsoft,Bing,Dictionary\DictUpdater.exe
**,3272,472,svchost.exe,0x862fc470,0,-,0,False,2017-12-08,22:40:05.000000,UTC,2017-12-08,22:42:04.000000,UTC,\Device\HarddiskVolume2\Windows\System32\svchost.exe,-,-
**,4296,472,TrustedInstall,0x843ea5c0,9,263,0,False,2017-12-08,22:40:55.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe
**,204,472,svchost.exe,0x85eb0d28,14,221,0,False,2017-12-08,22:39:34.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,LocalServiceAndNoImpersonation,C:\Windows\system32\svchost.exe
**,976,472,svchost.exe,0x856a8488,18,362,0,False,2017-12-08,22:39:31.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,LocalService,C:\Windows\system32\svchost.exe
**,596,472,svchost.exe,0x85c29938,11,373,0,False,2017-12-08,22:39:29.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,DcomLaunch,C:\Windows\system32\svchost.exe
***,2124,596,WmiPrvSE.exe,0x85ec8198,0,-,0,False,2017-12-08,22:39:36.000000,UTC,2017-12-08,22:41:59.000000,UTC,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,-,-
**,1492,472,svchost.exe,0x85dc38f8,20,322,0,False,2017-12-08,22:39:32.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,LocalServiceNoNetwork,C:\Windows\system32\svchost.exe
**,2772,472,sppsvc.exe,0x8485f940,7,107,0,False,2017-12-08,22:41:48.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\sppsvc.exe,C:\Windows\system32\sppsvc.exe,C:\Windows\system32\sppsvc.exe
**,1884,472,svchost.exe,0x85e5abb8,14,325,0,False,2017-12-08,22:39:33.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,-k,utcsvc,C:\Windows\System32\svchost.exe
**,2652,472,SearchIndexer.,0x85c08b88,13,564,0,False,2017-12-08,22:39:42.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe,C:\Windows\system32\SearchIndexer.exe,/Embedding,C:\Windows\system32\SearchIndexer.exe
***,2936,2652,SearchFilterHo,0x85e332e8,4,83,0,False,2017-12-08,22:39:42.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe,"""C:\Windows\system32\SearchFilterHost.exe""",0,504,508,516,65536,512,C:\Windows\system32\SearchFilterHost.exe
***,2916,2652,SearchProtocol,0x85fe6d28,7,312,0,False,2017-12-08,22:39:42.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe,"""C:\Windows\system32\SearchProtocolHost.exe""",Global\UsGthrFltPipeMssGthrPipe1_,Global\UsGthrCtrlFltPipeMssGthrPipe1,1,-2147483646,"""Software\Microsoft\Windows","Search""","""Mozilla/4.0",(compatible;,MSIE,6.0;,Windows,NT;,MS,Search,4.0,"Robot)""","""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc""","""DownLevelDaemon""",C:\Windows\system32\SearchProtocolHost.exe
**,5468,472,NisSrv.exe,0x848ce4a8,12,232,0,False,2017-12-08,22:40:34.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Microsoft,Security,Client\NisSrv.exe,"""c:\Program",Files\Microsoft,Security,"Client\NisSrv.exe""",c:\Program,Files\Microsoft,Security,Client\NisSrv.exe
**,3552,472,svchost.exe,0x861bdd28,8,120,0,False,2017-12-08,22:39:49.000000,UTC,N/A,\Device\HarddiskVolume2\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe,-k,imgsvc,C:\Windows\system32\svchost.exe
**,372,472,FoxitConnected,0x85f463c8,15,347,0,False,2017-12-08,22:39:34.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Foxit,Software\Foxit,Reader\FoxitConnectedPDFService.exe,"""C:\Program",Files\Foxit,Software\Foxit,"Reader\FoxitConnectedPDFService.exe""",C:\Program,Files\Foxit,Software\Foxit,Reader\FoxitConnectedPDFService.exe
